ds,yhat,yhat_lower,yhat_upper
2023-03-30,24.037704962780555,14.533497279026994,33.420478273842384
2023-03-31,24.019534151815424,14.288720830652862,33.6762383112423
2023-04-03,23.860136175617757,15.00644016707938,33.191802167962464
2023-04-04,23.777531057867616,14.946102167802689,33.307317061464325
2023-04-05,23.683894176791426,14.533849061134411,32.82669607013539
2023-04-06,23.581924163160853,13.915466209176836,32.921530107145934
2023-04-10,23.151552902343678,14.402944347525072,32.23011030317879
2023-04-11,23.05430603177404,13.872668654876113,31.947053890683808
2023-04-12,22.96749470887982,13.37016909470697,31.9140309147655
2023-04-13,22.89403110837135,13.546456382995974,32.38838224242732
2023-04-14,22.83659227312932,13.384999891762847,32.515920806741356
2023-04-17,22.782605307599134,13.228720374047079,31.708294858551792
2023-04-18,22.809643079525312,13.305602613642787,32.7119736197928
2023-04-19,22.860999587458178,13.96490476560391,32.65667218576148
2023-04-20,22.93713438410261,12.776706161358076,32.376746365383156
2023-04-21,23.03809507211621,13.34972811387841,32.183424541469584
2023-04-24,23.48461939551163,13.88674313131973,32.810484882016986
2023-04-25,23.677854571127682,13.625181230896901,33.84707409600391
2023-04-26,23.890827376956395,14.27370889281148,33.158083239530455
2023-04-27,24.121734706494372,14.667632902694123,33.275254577906814
2023-04-28,24.36863040614321,15.593538598774309,33.806833800637136
2023-05-01,25.184820373577384,15.52991908416331,34.64063879494958
2023-05-02,25.47530285809901,17.025305472174832,34.75457114125684
2023-05-03,25.771827649536878,17.321832498294512,35.42107159672948
2023-05-04,26.072710687735075,16.41813648957458,35.4413963165859
2023-05-05,26.376461452935466,15.89708296368143,35.55707624123475
2023-05-08,27.293384072701304,17.95223208032432,36.022743643365516
2023-05-09,27.59826789253774,17.84694432264854,36.92944132728195
2023-05-10,27.902045640641404,18.763991915504235,37.44406458769011
2023-05-11,28.204613111542017,18.5700496301723,37.278225847667656
2023-05-12,28.574427722688235,19.148913484884417,38.1917055554833
2023-05-15,29.680161356997015,21.20804101199439,39.18072728015572
2023-05-16,30.048969502429117,20.592088382300084,40.00012275946602
2023-05-17,30.418707990345766,20.72497892537238,39.67253646074692
2023-05-18,30.78982550160473,20.828399504403155,40.26921618818719
2023-05-19,31.162686472141946,21.33086813875702,41.190770809020364
2023-05-22,32.29337338586165,22.587987699010416,41.60428141513915
2023-05-23,32.67398915208813,22.756274188539177,42.27868013840485
2023-05-24,33.055810073876444,23.15202052607939,42.13699029273524
2023-05-25,33.438125935352616,24.505600461681023,43.034273233619274
2023-05-26,33.82001764391991,25.01414069382686,43.25152639881429
2023-05-30,35.31858156352335,26.696091023466487,44.87561865792421
2023-05-31,35.67857215939002,27.115505428095314,44.69136930790768
2023-06-01,36.029464331038355,26.72552275836564,45.765287191715046
2023-06-02,36.36962125920718,26.476656951395483,45.63325647631886
2023-06-05,37.310582135557745,28.102366797068264,46.61883724158927
2023-06-06,37.59344956979751,27.934063879488228,46.13067177094857
2023-06-07,37.85930685618143,28.615061479565494,48.169981399179235
2023-06-08,38.10757460451086,28.775739420955613,47.570656845460526
2023-06-09,38.337972803564526,29.074177104320057,47.94392783745989
2023-06-12,38.923944253226125,29.378672986328237,48.315757049151856
2023-06-13,39.08647402397843,29.536392068933893,48.69028177146626
2023-06-14,39.23452022112532,29.693240595556706,48.62772901715782
2023-06-15,39.369648557550576,29.928588029417945,48.610846393931844
2023-06-16,39.49365630002008,30.318969445691987,48.9397685964749
2023-06-20,39.91992970470685,30.18192162609022,49.43943801479254
2023-06-21,40.02004189811887,30.39365879629618,50.09046602290627
2023-06-22,40.12188786735602,30.875622611859082,49.57175785086978
2023-06-23,40.227422496258036,31.514073421701145,49.89194752877679
2023-06-26,40.5823345570762,31.968681723562103,49.578536472281485
2023-06-27,40.717362222776885,31.479462110929436,50.507426963217696
2023-06-28,40.8618887848986,31.204468144239854,49.932835281842465
2023-06-29,41.01604516312461,31.33638187963263,50.32139294807488
2023-06-30,41.1795820565736,31.73964577584909,50.96588771561094
2023-07-03,41.71846399873187,33.18622608188484,51.56370480843067
2023-07-05,42.10418187617912,32.8979436558486,50.963788617867436
2023-07-06,42.29945369524181,32.59498549485781,51.428788319054014
2023-07-07,42.49344908824158,31.999235041019862,51.864287130401806
2023-07-10,43.04510088698617,32.820815029449996,52.520316317131325
2023-07-11,43.211560822061614,33.70789327794998,52.58828641105895
2023-07-12,43.36601229796358,33.87514057891511,52.121755948167234
2023-07-13,43.50682743031517,33.92481209307632,53.26723885835082
2023-07-14,43.63269136411411,34.44638773548339,52.7433675328154
2023-07-17,43.9130464167507,34.67850659076409,53.29814236542077
2023-07-18,43.97366465579385,34.63514572285706,53.455864965836916
2023-07-19,44.01875588060298,34.65677815530254,53.83788601478662
2023-07-20,44.04951445975658,34.6570481123761,53.7781011876046
2023-07-21,44.067552763238766,34.66186737336115,53.11779976072008
2023-07-24,44.06699741970067,35.09403505192345,53.578790167553166
2023-07-25,44.057304174285754,34.77492965758074,53.957656410754645
2023-07-26,44.04775024436435,34.64323162972079,53.15542182237302
2023-07-27,44.04144594887739,35.27003345430124,53.26756743415581
2023-07-28,44.041511219031264,34.3049143615009,53.8019181337962
2023-07-31,44.109619132645044,34.460219406270355,53.05447133632879
2023-08-01,44.16382311107259,34.737401265886554,53.10727995562331
2023-08-02,44.23744680163965,35.01075011384097,54.63762467355108
2023-08-03,44.33210549940154,35.00178212990678,53.472605117891106
2023-08-04,44.448954941782105,35.47817536141281,53.739176273979275
2023-08-07,44.936667025842574,35.185864567274756,54.83404373298489
2023-08-08,45.14368757704828,35.512334413041664,54.369183763780256
2023-08-09,45.3710032513836,36.32036926726058,54.76494438220645
2023-08-10,45.616722963193524,36.665935726783935,55.204083056584665
2023-08-11,45.878518866050506,36.08241997805779,55.08015178678268
2023-08-14,46.73169870086975,37.04642458582996,56.599770207803985
2023-08-15,47.027809728349794,38.52009008023774,56.517019314811144
2023-08-16,47.32394402128024,37.782907983669375,56.92537397928933
2023-08-17,47.61653436568465,38.6758598527663,58.14842791722301
2023-08-18,47.90208694291554,38.97211816958261,56.90246313194826
2023-08-21,48.68437846421111,39.44818469884486,58.3673281963479
2023-08-22,48.91109289160175,39.12500648668196,58.726656027228
2023-08-23,49.11710423654458,39.46583592145501,58.751289016961344
2023-08-24,49.30088586033777,39.149276463415994,58.4529451707432
2023-08-25,49.461416970143524,39.3867598241838,58.38327398655582
2023-08-28,49.801239011780346,40.711710459125875,59.94816892299031
2023-08-29,49.86914332276512,40.464331327835325,58.81924254404063
2023-08-30,49.91656724027566,40.69256411582656,59.14664414214941
2023-08-31,49.94551962408098,40.55847103366376,59.735342912707175
2023-09-01,49.95839970267239,40.6197792202513,58.654505726430976
2023-09-05,49.907285129848226,41.0024129566382,59.19895578067065
2023-09-06,49.88488705632122,40.30633624156174,59.346426109054036
2023-09-07,49.86523547311161,40.623235677930445,59.81780148483027
2023-09-08,49.851501897693666,39.88167947537443,59.38397101928846
2023-09-11,49.87431596494316,40.46293926219846,59.171511236337246
2023-09-12,49.91127225779441,40.84207750630819,59.242033138528846
2023-09-13,49.96599679393004,40.90855518688081,58.97364580249735
2023-09-14,50.03972245575176,40.638737636906725,59.503982287088114
2023-09-15,50.133237996740405,41.176219360518616,59.36841940741902
2023-09-18,50.533709460429,40.5570067116792,59.291419521252024
2023-09-19,50.705425974378976,41.64999713923268,60.5947890902418
2023-09-20,50.894401988244965,40.81794369368327,60.392088219887
2023-09-21,51.099019311476894,41.75538067747763,60.86986272730561
2023-09-22,51.317390770081,41.23702011202796,60.70194047934383
2023-09-25,52.033335769181996,42.86860519594577,61.163551946647296
2023-09-26,52.28451893064146,42.75368174483798,62.41706026361923
2023-09-27,52.5380612292372,42.764748917174465,62.186213805861975
2023-09-28,52.79172205497416,43.13156841788357,62.6285395605868
2023-09-29,53.04340836324966,43.65725130970423,62.44721759143106
2023-10-02,53.76887739779016,43.86072746437463,63.34551560862129
2023-10-03,53.99624212493585,43.611872975591794,64.13400091710123
2023-10-04,54.21482970978873,44.74449611846255,63.447350569496436
2023-10-05,54.42419024893834,44.617310846168536,63.42263857104698
2023-10-06,54.624195770732484,45.161824005774044,63.54868039898348
2023-10-09,55.17136931538242,45.92705655822692,64.90485020433033
2023-10-10,55.33860454748523,46.26827201737283,64.09255752528014
